PID,REMODEL_YEAR,RES_UNITS_change,latitude,longitude
100006000,2018.0,0.0,-71.03223058,42.37949868
100006000,2018.0,0.0,-71.03223058,42.37949868
100006000,2018.0,0.0,-71.03223058,42.37949868
100006000,2018.0,0.0,-71.03223058,42.37949868
100006000,2018.0,0.0,-71.03221458,42.37950668
100006000,2018.0,0.0,-71.03221458,42.37950668
100007000,2009.0,0.0,-71.03215058,42.37952868
100007000,2009.0,0.0,-71.03215058,42.37952868
100007000,2009.0,0.0,-71.03215058,42.37952868
100007000,2009.0,0.0,-71.03215058,42.37952868
100007000,2009.0,0.0,-71.03215058,42.37952868
100010000,2020.0,0.0,-71.03190058,42.37961868
100010000,2020.0,0.0,-71.03190058,42.37961868
100010000,2020.0,0.0,-71.03190058,42.37961868
100010000,2020.0,0.0,-71.03190058,42.37961868
100011000,2014.0,0.0,-71.03181058,42.37965868
100014000,2018.0,0.0,-71.03157058,42.37975868
100014000,2018.0,0.0,-71.03157058,42.37975868
100014000,2018.0,0.0,-71.03157058,42.37975868
100014000,2018.0,0.0,-71.03157058,42.37975868
100018000,2018.0,0.0,-71.03116058,42.37990868
100018000,2018.0,0.0,-71.03116058,42.37990868
100018000,2018.0,0.0,-71.03116058,42.37990868
100018000,2018.0,0.0,-71.03116058,42.37990868
100019000,2012.0,0.0,-71.03109058,42.37992868
100019000,2012.0,0.0,-71.03109058,42.37992868
100019000,2012.0,0.0,-71.03109058,42.37992868
100019000,2012.0,0.0,-71.03109058,42.37992868
100019000,2017.0,0.0,-71.03109058,42.37992868
100019000,2017.0,0.0,-71.03109058,42.37992868
100019000,2017.0,0.0,-71.03109058,42.37992868
100019000,2017.0,0.0,-71.03109058,42.37992868
100019000,2018.0,3.0,-71.03109058,42.37992868
100019000,2018.0,3.0,-71.03109058,42.37992868
100019000,2018.0,3.0,-71.03109058,42.37992868
100019000,2018.0,3.0,-71.03109058,42.37992868
100024000,2018.0,3.0,-71.03075058,42.38008868
100024000,2018.0,3.0,-71.03075058,42.38008868
100024000,2018.0,3.0,-71.03075058,42.38008868
100024000,2018.0,3.0,-71.03075058,42.38008868
100028000,2015.0,0.0,-71.03052058,42.37979868
100029000,2015.0,0.0,-71.03046058,42.37970868
100029000,2015.0,0.0,-71.03046058,42.37970868
100029000,2015.0,0.0,-71.03046058,42.37970868
100029000,2015.0,0.0,-71.03046058,42.37970868
100035000,2018.0,0.0,-71.03101058,42.37954868
100035000,2018.0,0.0,-71.03101058,42.37954868
100035000,2018.0,0.0,-71.03101058,42.37954868
100035000,2018.0,0.0,-71.03101058,42.37954868
100039000,2018.0,0.0,-71.03134058,42.37940868
100039000,2018.0,0.0,-71.03134058,42.37940868
100039000,2018.0,0.0,-71.03134058,42.37940868
100039000,2018.0,0.0,-71.03134058,42.37940868
100039000,2020.0,0.0,-71.03134058,42.37940868
100039000,2020.0,0.0,-71.03134058,42.37940868
100039000,2020.0,0.0,-71.03134058,42.37940868
100039000,2020.0,0.0,-71.03134058,42.37940868
100040000,2016.0,0.0,-71.03145258,42.37937068
100040000,2016.0,0.0,-71.03145258,42.37937068
100040000,2016.0,0.0,-71.03145258,42.37937068
100040000,2016.0,0.0,-71.03149458,42.37935768
100040000,2016.0,0.0,-71.03149458,42.37935768
100040000,2016.0,0.0,-71.03149458,42.37935768
100040000,2016.0,0.0,-71.03149458,42.37935768
100041000,2020.0,0.0,-71.03157002,42.37928512
100048000,2011.0,0.0,-71.03215058,42.37909868
100048000,2011.0,0.0,-71.03215058,42.37909868
100048000,2011.0,0.0,-71.03215058,42.37909868
100048000,2011.0,0.0,-71.03215058,42.37909868
100049000,2009.0,0.0,-71.03221058,42.37907868
100049000,2009.0,0.0,-71.03221058,42.37907868
100049000,2009.0,0.0,-71.03221058,42.37907868
100049000,2009.0,0.0,-71.03221058,42.37907868
100052000,2017.0,0.0,-71.03237058,42.37914868
100053000,2021.0,0.0,-71.03241058,42.37920868
100058000,2015.0,0.0,-71.02942858,42.37877468
100058000,2015.0,0.0,-71.02942858,42.37877468
100058000,2015.0,0.0,-71.02942858,42.37877468
100058000,2015.0,0.0,-71.02942858,42.37877468
100076000,2017.0,0.0,-71.02818058,42.37950868
100076000,2017.0,0.0,-71.02818058,42.37950868
100076000,2017.0,0.0,-71.02818058,42.37950868
100076000,2017.0,0.0,-71.02818058,42.37950868
100081000,2009.0,0.0,-71.02799458,42.37938768
100081000,2009.0,0.0,-71.02799458,42.37938768
100081000,2009.0,0.0,-71.02799458,42.37938768
100081000,2016.0,0.0,-71.02799458,42.37938768
100081000,2016.0,0.0,-71.02799458,42.37938768
100081000,2016.0,0.0,-71.02799458,42.37938768
100096000,2015.0,0.0,-71.02977058,42.37921868
100096000,2015.0,0.0,-71.02977058,42.37921868
100096000,2015.0,0.0,-71.02977058,42.37921868
100104000,2017.0,0.0,-71.02926058,42.37984868
100104000,2017.0,0.0,-71.02926058,42.37984868
100104000,2017.0,0.0,-71.02926058,42.37984868
100104000,2017.0,0.0,-71.02926058,42.37984868
100104000,2020.0,0.0,-71.02926058,42.37984868
100104000,2020.0,0.0,-71.02926058,42.37984868
100104000,2020.0,0.0,-71.02926058,42.37984868
100104000,2020.0,0.0,-71.02926058,42.37984868
100105000,2016.0,0.0,-71.02910058,42.37991868
100105000,2016.0,0.0,-71.02910058,42.37991868
100105000,2016.0,0.0,-71.02910058,42.37991868
100105000,2016.0,0.0,-71.02910058,42.37991868
100109000,2017.0,0.0,-71.02877058,42.38003868
100109000,2017.0,0.0,-71.02877058,42.38003868
100109000,2017.0,0.0,-71.02877058,42.38003868
100109000,2017.0,0.0,-71.02877058,42.38003868
100112000,2013.0,0.0,-71.02859058,42.38015368
100112000,2013.0,0.0,-71.02859058,42.38015368
100112000,2013.0,0.0,-71.02859058,42.38015368
100112000,2013.0,0.0,-71.02859058,42.38015368
100127000,2019.0,0.0,-71.02806058,42.37990868
100127000,2019.0,0.0,-71.02806058,42.37990868
100127000,2019.0,0.0,-71.02806058,42.37990868
100127000,2019.0,0.0,-71.02806058,42.37990868
100127000,2020.0,0.0,-71.02806058,42.37990868
100127000,2020.0,0.0,-71.02806058,42.37990868
100127000,2020.0,0.0,-71.02806058,42.37990868
100127000,2020.0,0.0,-71.02806058,42.37990868
100129000,2018.0,0.0,-71.02824058,42.37983868
100129000,2018.0,0.0,-71.02824058,42.37983868
100129000,2018.0,0.0,-71.02824058,42.37983868
100129000,2018.0,0.0,-71.02824058,42.37983868
100129000,2020.0,0.0,-71.02824058,42.37983868
100129000,2020.0,0.0,-71.02824058,42.37983868
100129000,2020.0,0.0,-71.02824058,42.37983868
100129000,2020.0,0.0,-71.02824058,42.37983868
100137000,2015.0,0.0,-71.02903058,42.37967868
100137000,2017.0,0.0,-71.02903058,42.37967868
100138000,2012.0,0.0,-71.02894958,42.37954268
100138000,2012.0,0.0,-71.02894958,42.37954268
100138000,2012.0,0.0,-71.02894958,42.37954268
100138000,2012.0,0.0,-71.02894958,42.37954268
100139000,2013.0,0.0,-71.02902058,42.37951868
100139000,2013.0,0.0,-71.02902058,42.37951868
100139000,2013.0,0.0,-71.02902058,42.37951868
100141000,2018.0,3.0,-71.02919558,42.37945968
100141000,2018.0,3.0,-71.02919558,42.37945968
100141000,2018.0,3.0,-71.02919558,42.37945968
100141000,2018.0,3.0,-71.02919558,42.37945968
100145000,2015.0,3.0,-71.02952058,42.37931868
100145000,2015.0,3.0,-71.02952058,42.37931868
100145000,2015.0,3.0,-71.02952058,42.37931868
100145000,2015.0,3.0,-71.02952058,42.37931868
100150000,2011.0,0.0,-71.03042058,42.38018868
100150000,2011.0,0.0,-71.03042058,42.38018868
100150000,2011.0,0.0,-71.03042058,42.38018868
100150000,2011.0,0.0,-71.03042058,42.38018868
100150000,2011.0,0.0,-71.03042058,42.38018868
100152000,2017.0,0.0,-71.03009058,42.38030868
100152000,2017.0,0.0,-71.03009058,42.38030868
100152000,2017.0,0.0,-71.03009058,42.38030868
100152000,2017.0,0.0,-71.03009058,42.38030868
100156000,2013.0,0.0,-71.02984158,42.38043068
100156000,2013.0,0.0,-71.02984158,42.38043068
100163000,2017.0,0.0,-71.02929058,42.38063868
100163000,2017.0,0.0,-71.02929058,42.38063868
100163000,2017.0,0.0,-71.02929058,42.38063868
100169000,2012.0,0.0,-71.02877058,42.38081868
100169000,2012.0,0.0,-71.02877058,42.38081868
100169000,2012.0,0.0,-71.02877058,42.38081868
100169000,2012.0,0.0,-71.02877058,42.38081868
100174000,2011.0,0.0,-71.02836058,42.38097868
100174000,2011.0,0.0,-71.02836058,42.38097868
100174000,2011.0,0.0,-71.02836058,42.38097868
100174000,2011.0,0.0,-71.02836058,42.38097868
100177000,2016.0,0.0,-71.02817058,42.38086868
100177000,2016.0,0.0,-71.02817058,42.38086868
100177000,2016.0,0.0,-71.02817058,42.38086868
100179000,2019.0,0.0,-71.02810058,42.38060868
100179000,2019.0,0.0,-71.02810058,42.38060868
100179000,2019.0,0.0,-71.02810058,42.38060868
100179000,2019.0,0.0,-71.02810058,42.38060868
100181000,2016.0,3.0,-71.02837058,42.38051868
100181000,2016.0,3.0,-71.02837058,42.38051868
100181000,2016.0,3.0,-71.02837058,42.38051868
100181000,2016.0,3.0,-71.02837058,42.38051868
100189000,2014.0,0.0,-71.02910058,42.38034868
100190000,2022.0,0.0,-71.02910095,42.38022204
100191000,2022.0,0.0,-71.02916457,42.38016436
100192000,2019.0,0.0,-71.02927058,42.38019868
100192000,2019.0,0.0,-71.02927058,42.38019868
100192000,2019.0,0.0,-71.02927058,42.38019868
100192000,2019.0,0.0,-71.02927058,42.38019868
100194000,2016.0,2.0,-71.02945858,42.38014968
100194000,2016.0,2.0,-71.02945858,42.38014968
100194000,2016.0,2.0,-71.02945858,42.38014968
100195010,2014.0,0.0,-71.02953058,42.38012868
100195020,2014.0,0.0,-71.02963458,42.38024568
100199000,2015.0,0.0,-71.02987058,42.37997868
100199000,2015.0,0.0,-71.02987058,42.37997868
100199000,2015.0,0.0,-71.02987058,42.37997868
100199000,2015.0,0.0,-71.02987058,42.37997868
100199000,2018.0,0.0,-71.02987058,42.37997868
100199000,2018.0,0.0,-71.02987058,42.37997868
100199000,2018.0,0.0,-71.02987058,42.37997868
100199000,2018.0,0.0,-71.02987058,42.37997868
100201000,2016.0,0.0,-71.03004058,42.37992868
100201000,2016.0,0.0,-71.03004058,42.37992868
100201000,2016.0,0.0,-71.03004058,42.37992868
100201000,2016.0,0.0,-71.03004058,42.37992868
100212000,2021.0,0.0,-71.03028058,42.38102868
100221000,2018.0,0.0,-71.02949058,42.38121868
100221000,2018.0,0.0,-71.02949058,42.38121868
100235000,2021.0,0.0,-71.02897058,42.38104868
100240000,2017.0,0.0,-71.02928058,42.38092868
100250000,2016.0,0.0,-71.03019058,42.38060868
100255000,2020.0,0.0,-71.02794058,42.38117868
100255000,2020.0,0.0,-71.02794058,42.38117868
