PID,DATA_YEAR,LIVING_AREA,YR_REMODELLED,BED_ROOMS,REMODEL_YEAR,living_area_diff,bedrooms_diff,latitude,longitude
104690000,2012,2687.0,2010.0,6.0,2010.0,0.0,0.0,-71.03149058,42.36487868
104763000,2011,1950.0,2009.0,3.0,2009.0,0.0,0.0,-71.0348194,42.36658403
104773000,2022,2415.0,2019.0,6.0,2019.0,0.0,0.0,-71.03438058,42.36639868
104790000,2018,3720.0,2015.0,5.0,2015.0,882.0,0.0,-71.03591058,42.36639868
104806000,2018,2520.0,2016.0,6.0,2016.0,0.0,0.0,-71.03533458,42.36682468
104807000,2018,1590.0,2013.0,3.0,2013.0,0.0,0.0,-71.03549058,42.36668868
104855000,2018,4012.0,2014.0,8.0,2014.0,0.0,0.0,-71.03796858,42.36789868
104856000,2020,2916.0,2018.0,6.0,2018.0,0.0,0.0,-71.03788758,42.36794068
104956000,2018,2400.0,2016.0,5.0,2016.0,0.0,0.0,-71.03548058,42.36767868
105006000,2018,2361.0,2013.0,6.0,2019.0,0.0,0.0,-71.03304058,42.36612868
105007000,2023,3071.25,2021.0,6.0,2021.0,0.25,0.0,-71.03313058,42.36616868
105012000,2022,2659.5,2019.0,5.0,2019.0,427.5,0.0,-71.03349058,42.36631868
105070000,2023,2970.0,2022.0,6.0,2022.0,0.0,0.0,-71.03073058,42.36561868
105119000,2023,3298.4,2021.0,7.0,2021.0,0.40000000000009095,0.0,-71.03203058,42.36570867
105154000,2018,2876.0,2014.0,8.0,2014.0,0.0,0.0,-71.02984058,42.36603868
105207000,2022,2054.0,2020.0,3.0,2020.0,0.0,0.0,-71.03158058,42.36678868
105210000,2022,4358.5,2020.0,9.0,2020.0,1301.5,0.0,-71.03100058,42.36652868
105306000,2018,2308.0,2016.0,6.0,2016.0,0.0,0.0,-71.03708058,42.36899868
105499000,2012,1320.0,2010.0,4.0,2010.0,0.0,0.0,-71.03990059,42.37100868
105505000,2018,2574.0,2016.0,4.0,2016.0,0.0,0.0,-71.03949059,42.37198868
105600000,2018,2341.0,2012.0,6.0,2012.0,-65.0,0.0,-71.04196059,42.37162868
105607000,2020,2268.0,2018.0,6.0,2018.0,0.0,0.0,-71.04169059,42.37180868
105632000,2018,2130.0,2016.0,4.0,2016.0,0.0,0.0,-71.03980059,42.37039868
105692000,2020,2604.0,2018.0,6.0,2018.0,0.0,0.0,-71.03844058,42.37044868
105776000,2019,1320.0,2017.0,2.0,2017.0,0.0,0.0,-71.03609058,42.37284868
105876000,2022,2943.0,2019.0,5.0,2019.0,0.0,0.0,-71.03830058,42.37367868
105953000,2023,1830.0,2021.0,3.0,2021.0,0.0,0.0,-71.03972059,42.37696868
105971000,2013,3099.0,2010.0,4.0,2010.0,515.0,0.0,-71.03801059,42.37657868
105974000,2022,3102.0,2020.0,6.0,2020.0,0.0,0.0,-71.03780058,42.37667568
105977000,2018,1923.0,2011.0,5.0,2019.0,0.0,0.0,-71.03753258,42.37678868
106063000,2022,1620.0,2019.0,4.0,2019.0,0.0,0.0,-71.03697358,42.37526268
106119000,2022,2508.0,2020.0,6.0,2020.0,-12.0,0.0,-71.03571058,42.37530868
106159000,2023,3282.0,2021.0,5.0,2021.0,807.0,0.0,-71.03705058,42.37481868
106215000,2018,2907.0,2016.0,8.0,2016.0,0.0,0.0,-71.03610058,42.37392868
106279000,2022,2996.0,2020.0,6.0,2020.0,0.0,0.0,-71.03480058,42.37356868
106380000,2023,1740.0,2021.0,3.0,2021.0,0.0,0.0,-71.03292058,42.37515868
106443000,2022,2700.0,2020.0,8.0,2020.0,0.0,0.0,-71.03324058,42.37642868
106469000,2022,3045.0,2020.0,6.0,2020.0,0.0,0.0,-71.03459058,42.37585868
106535000,2018,2068.0,2015.0,4.0,2015.0,396.0,0.0,-71.03566758,42.37671868
106612000,2013,4057.0,2010.0,11.0,2010.0,-296.0,0.0,-71.03480058,42.37777868
106624000,2018,1150.0,2015.0,4.0,2015.0,38.0,0.0,-71.03465058,42.37741868
106669000,2018,3749.0,2015.0,7.0,2015.0,-581.0,0.0,-71.03239058,42.37866868
106675000,2022,2542.0,2020.0,6.0,2020.0,0.0,0.0,-71.03232858,42.37826468
106688000,2022,2775.0,2020.0,4.0,2020.0,285.0,0.0,-71.03332058,42.37792868
106714000,2018,2670.0,2016.0,6.0,2016.0,-240.0,0.0,-71.03305058,42.37768868
106721000,2018,1128.0,2016.0,3.0,2016.0,-86.0,0.0,-71.03251058,42.37790868
106726000,2023,1920.0,2021.0,5.0,2021.0,0.0,0.0,-71.03214058,42.37805868
106807010,2022,2942.0,2019.0,8.0,2019.0,104.0,0.0,-71.03090058,42.37708868
106836000,2019,2706.0,2018.0,8.0,2018.0,0.0,0.0,-71.03184058,42.37645868
106861000,2018,2394.0,2012.0,6.0,2012.0,54.0,0.0,-71.03099058,42.37635868
106867000,2022,2822.0,2020.0,8.0,2020.0,-16.0,0.0,-71.03069058,42.37662868
106929000,2023,2679.0,2021.0,8.0,2021.0,0.0,0.0,-71.02986058,42.37781868
106935000,2020,3183.0,2018.0,8.0,2018.0,-48.0,0.0,-71.03030058,42.37746868
106941000,2022,2556.0,2019.0,8.0,2019.0,0.0,0.0,-71.03067058,42.37729868
107041000,2012,3372.0,2010.0,6.0,2010.0,0.0,0.0,-71.03053058,42.37896868
107042000,2018,4412.0,2011.0,9.0,2011.0,116.0,0.0,-71.03060958,42.37894268
107043000,2022,4705.25,2019.0,6.0,2019.0,0.25,0.0,-71.03079258,42.37902168
107049000,2018,4632.0,2015.0,12.0,2015.0,0.0,0.0,-71.03143058,42.37863568
107055000,2023,2334.0,2021.0,5.0,2021.0,-780.0,0.0,-71.03185058,42.37843868
107057000,2011,2583.0,2009.0,6.0,2009.0,0.0,0.0,-71.03195058,42.37854868
200004000,2020,1920.0,2018.0,3.0,2018.0,0.0,0.0,-71.06322059,42.37973868
200005000,2019,2087.0,2017.0,4.0,2017.0,-25.0,0.0,-71.06318559,42.37978168
200008000,2022,2054.4,2020.0,4.0,2020.0,0.40000000000009095,0.0,-71.06303059,42.37997868
200035000,2012,2427.0,2010.0,3.0,2010.0,0.0,0.0,-71.06242059,42.38036868
200042000,2023,2689.0,2021.0,3.0,2021.0,0.0,0.0,-71.06267159,42.38001368
200060000,2011,2552.0,2009.0,6.0,2009.0,0.0,0.0,-71.06262059,42.37961868
200166000,2011,2120.0,2009.0,4.0,2009.0,330.0,0.0,-71.06197459,42.37782668
200208000,2018,0.0,2012.0,4.0,2012.0,-1576.0,0.0,-71.06229059,42.37830868
200257000,2019,1214.0,2012.0,4.0,2020.0,0.0,0.0,-71.06338059,42.37875868
200268000,2023,1538.5,2021.0,3.0,2021.0,0.5,0.0,-71.06343059,42.37907868
200336000,2019,1763.0,2016.0,3.0,2016.0,119.0,0.0,-71.06402359,42.37755268
200398000,2013,2327.0,2011.0,5.0,2011.0,0.0,0.0,-71.06254059,42.37753868
200418000,2018,2586.0,2013.0,4.0,2013.0,311.0,0.0,-71.06329859,42.37662768
200453000,2018,2623.0,2012.0,4.0,2012.0,399.0,0.0,-71.06477059,42.37701868
200504000,2023,2198.0,2021.0,3.0,2021.0,0.0,0.0,-71.06556059,42.37724868
200506000,2019,2208.0,2016.0,4.0,2016.0,108.0,0.0,-71.06568059,42.37741868
200528000,2011,3040.0,2009.0,5.0,2009.0,0.0,0.0,-71.06588059,42.37789868
200529000,2011,2400.0,2009.0,4.0,2009.0,-630.0,0.0,-71.06584059,42.37785868
200542015,2022,1293.0,2019.0,2.0,2019.0,0.0,0.0,-71.06660659,42.37764868
200548000,2013,2577.0,2011.0,4.0,2011.0,0.0,0.0,-71.06669059,42.37798868
200580000,2013,1120.0,2011.0,2.0,2011.0,0.0,0.0,-71.06753075,42.3781918
200585000,2019,1442.0,2017.0,3.0,2020.0,0.0,0.0,-71.06742059,42.37845868
200650000,2018,1064.0,2016.0,2.0,2016.0,0.0,0.0,-71.06500359,42.37902268
200665000,2022,929.9,2019.0,2.0,2019.0,91.89999999999998,0.0,-71.06429059,42.37890868
200667000,2018,2235.0,2013.0,4.0,2013.0,1.0,0.0,-71.06440059,42.37879868
200677000,2013,2016.0,2011.0,4.0,2011.0,-54.0,0.0,-71.06467059,42.37933868
200689000,2018,2538.0,2015.0,4.0,2015.0,0.0,0.0,-71.06436059,42.37962868
200694000,2018,2565.0,2015.0,4.0,2015.0,0.0,0.0,-71.06392059,42.37944868
200721000,2019,1675.0,2017.0,2.0,2017.0,0.0,0.0,-71.06697059,42.38011868
200727000,2022,1512.0,2019.0,3.0,2019.0,0.0,0.0,-71.06742059,42.38034868
200728000,2018,1586.0,2013.0,2.0,2013.0,-34.0,0.0,-71.0674706,42.38037868
200733000,2023,1297.0,2021.0,3.0,2021.0,0.0,0.0,-71.06775259,42.38054668
200763000,2022,3810.0,2020.0,8.0,2020.0,0.0,0.0,-71.06636459,42.38062068
200803000,2018,2970.0,2014.0,4.0,2014.0,800.0,0.0,-71.0686906,42.38110868
200828000,2018,1698.0,2013.0,3.0,2013.0,-12.0,0.0,-71.06515059,42.37949868
200836000,2011,1791.0,2009.0,3.0,2009.0,81.0,0.0,-71.06568059,42.37964868
200838000,2022,2016.0,2019.0,3.0,2019.0,0.0,0.0,-71.06584059,42.37968868
200857000,2019,2171.0,2013.0,3.0,2020.0,0.0,0.0,-71.06522059,42.37970868
200860000,2023,1692.9,2021.0,3.0,2021.0,-0.09999999999990905,0.0,-71.06498059,42.37964868
200863000,2022,1314.0,2020.0,2.0,2020.0,0.0,0.0,-71.06508059,42.37928868
200899000,2020,1465.0,2018.0,2.0,2018.0,0.0,0.0,-71.06550659,42.37939268
200900000,2018,1584.0,2012.0,2.0,2012.0,360.0,0.0,-71.06544059,42.37937868
200902000,2018,1277.0,2016.0,3.0,2016.0,-7.0,0.0,-71.06531059,42.37933868
200912000,2022,2019.6,2019.0,4.0,2019.0,-0.40000000000009095,0.0,-71.06606059,42.37855868
200976000,2019,3780.0,2017.0,4.0,2017.0,0.0,0.0,-71.06726059,42.37982868
201004000,2019,1724.0,2017.0,3.0,2017.0,38.0,0.0,-71.06826059,42.38003868
201007000,2023,1680.0,2021.0,3.0,2021.0,0.0,0.0,-71.0681306,42.38014868
201014000,2018,1620.0,2013.0,3.0,2013.0,90.0,0.0,-71.06761059,42.38020868
201018000,2018,1377.0,2014.0,4.0,2014.0,51.0,0.0,-71.06740059,42.38010868
201043000,2018,908.0,2015.0,2.0,2015.0,0.0,0.0,-71.06843059,42.38015868
201045000,2022,1034.1,2020.0,1.0,2020.0,162.0999999999999,0.0,-71.06855059,42.38021868
201064000,2018,2092.0,2015.0,4.0,2015.0,-2.0,0.0,-71.0687906,42.38025868
201077000,2020,2366.0,2018.0,4.0,2018.0,0.0,0.0,-71.0691086,42.38047168
201125000,2022,4066.0,2019.0,8.0,2019.0,0.0,0.0,-71.0698906,42.38054868
201152000,2012,3103.0,2010.0,6.0,2010.0,0.0,0.0,-71.0703606,42.38101868
201153000,2018,2772.0,2015.0,3.0,2015.0,60.0,0.0,-71.0704006,42.38104868
201165000,2019,1502.0,2017.0,3.0,2017.0,126.0,0.0,-71.0705606,42.38120868
201167000,2019,1338.0,2013.0,2.0,2013.0,0.0,0.0,-71.0706406,42.38129868
201201000,2023,2379.6,2021.0,3.0,2021.0,254.5999999999999,0.0,-71.0710306,42.38172868
201251000,2020,3420.0,2018.0,6.0,2018.0,0.0,0.0,-71.0711506,42.38335868
201363000,2013,2898.0,2011.0,7.0,2011.0,0.0,0.0,-71.0687306,42.38318868
201366000,2018,900.0,2014.0,2.0,2014.0,90.0,0.0,-71.0688506,42.38321868
201451000,2022,1574.0,2020.0,3.0,2020.0,344.0,0.0,-71.06835059,42.38249868
201456000,2023,2598.0,2021.0,5.0,2021.0,0.0,0.0,-71.0685806,42.38230868
201495000,2018,1008.0,2012.0,3.0,2012.0,0.0,0.0,-71.06731759,42.38165468
201595000,2019,1040.0,2017.0,2.0,2017.0,0.0,0.0,-71.06418059,42.38173968
201624000,2022,1763.2,2020.0,3.0,2020.0,285.20000000000005,0.0,-71.06396859,42.38106768
201626000,2019,1478.0,2017.0,3.0,2017.0,338.0,0.0,-71.06383059,42.38101368
201633001,2018,2682.0,2012.0,6.0,2012.0,0.0,0.0,-71.06434059,42.38142868
201648000,2019,2225.0,2017.0,6.0,2017.0,-15.0,0.0,-71.06470459,42.38040468
201652000,2018,1383.0,2013.0,4.0,2013.0,0.0,0.0,-71.06434059,42.38031868
202027000,2020,3309.0,2017.0,7.0,2017.0,-33.0,0.0,-71.0775506,42.38367868
202059000,2018,2364.0,2013.0,7.0,2013.0,0.0,0.0,-71.0790766,42.38294468
202066000,2020,2148.0,2017.0,4.0,2017.0,-177.0,0.0,-71.0786906,42.38342868
202083000,2018,3090.0,2016.0,3.0,2016.0,0.0,0.0,-71.0791156,42.38341468
202088000,2023,1600.0,2021.0,3.0,2021.0,0.0,0.0,-71.0794406,42.38294868
202504000,2018,1800.0,2012.0,3.0,2012.0,0.0,0.0,-71.0700786,42.37917868
202521000,2019,1308.0,2013.0,3.0,2013.0,24.0,0.0,-71.0698006,42.37944868
202524000,2018,1164.0,2016.0,2.0,2016.0,-36.0,0.0,-71.0699306,42.37958868
202546000,2018,2322.0,2015.0,5.0,2015.0,0.0,0.0,-71.06925059,42.37929868
202547000,2018,2418.0,2012.0,4.0,2012.0,0.0,0.0,-71.0692006,42.37924868
202574000,2018,1306.0,2012.0,2.0,2012.0,0.0,0.0,-71.0704606,42.37984868
202769000,2018,2938.0,2013.0,3.0,2013.0,664.0,0.0,-71.05830659,42.37529668
202774000,2022,2473.95,2020.0,4.0,2020.0,250.94999999999982,0.0,-71.05848059,42.37564968
202782000,2011,1239.0,2009.0,3.0,2009.0,229.0,0.0,-71.05867059,42.37611868
202785000,2012,1843.0,2010.0,3.0,2010.0,0.0,0.0,-71.05891659,42.37615868
202786000,2018,2294.0,2011.0,4.0,2011.0,-154.0,0.0,-71.05890459,42.37611268
202787000,2023,4366.6,2021.0,4.0,2021.0,-0.3999999999996362,0.0,-71.05889959,42.37602968
202801000,2018,2763.0,2011.0,3.0,2011.0,79.0,0.0,-71.05921059,42.37637868
202837000,2022,3606.0,2020.0,6.0,2020.0,0.0,0.0,-71.05758559,42.37525168
202854020,2022,1997.2,2020.0,3.0,2020.0,0.20000000000004547,0.0,-71.05746059,42.37579868
202871000,2020,1879.0,2018.0,3.0,2018.0,340.0,0.0,-71.05702059,42.37578868
202874000,2012,1800.0,2010.0,3.0,2010.0,0.0,0.0,-71.05718059,42.37589868
202979000,2019,2649.0,2017.0,3.0,2017.0,-227.0,0.0,-71.05913059,42.37661668
202983000,2013,2458.0,2011.0,4.0,2011.0,0.0,0.0,-71.05945059,42.37669868
202995000,2012,1411.0,2010.0,3.0,2010.0,153.0,0.0,-71.05937459,42.37760268
203005000,2018,1811.0,2014.0,3.0,2014.0,0.0,0.0,-71.05966059,42.37707868
203009000,2018,1082.0,2012.0,2.0,2012.0,282.0,0.0,-71.05957159,42.37760668
203015000,2022,988.0,2019.0,2.0,2019.0,0.0,0.0,-71.05972359,42.37763668
203016000,2019,988.0,2017.0,2.0,2017.0,0.0,0.0,-71.05975059,42.37758868
203021000,2018,2496.0,2015.0,3.0,2015.0,126.0,0.0,-71.06007859,42.37732668
203044000,2012,5052.0,2010.0,5.0,2010.0,0.0,0.0,-71.06084059,42.37722868
203068000,2019,1828.0,2015.0,3.0,2015.0,150.0,0.0,-71.06044059,42.37736868
203093000,2019,752.0,2017.0,2.0,2017.0,-32.0,0.0,-71.06171059,42.37753868
203098000,2018,1635.0,2009.0,3.0,2009.0,87.0,0.0,-71.06183059,42.37757868
203099000,2018,1851.0,2015.0,3.0,2015.0,-21.0,0.0,-71.06180559,42.37761268
203103000,2019,2184.0,2017.0,4.0,2017.0,4.0,0.0,-71.06162059,42.37781868
203108000,2012,2412.0,2010.0,4.0,2010.0,0.0,0.0,-71.06143059,42.37807868
203123000,2012,2127.0,2009.0,3.0,2013.0,0.0,0.0,-71.06241059,42.37690868
203151000,2012,1986.0,2010.0,5.0,2010.0,0.0,0.0,-71.06201059,42.37663868
203154000,2018,3765.0,2016.0,4.0,2016.0,0.0,0.0,-71.06184059,42.37649868
203174000,2022,1260.0,2020.0,2.0,2020.0,0.0,0.0,-71.06216059,42.37571868
203179000,2022,3672.0,2019.0,9.0,2019.0,0.0,0.0,-71.06223059,42.37550868
203183000,2023,3168.0,2021.0,5.0,2021.0,0.0,0.0,-71.06263959,42.37540268
203190000,2018,1275.0,2000.0,3.0,2019.0,0.0,0.0,-71.06248059,42.37502868
203191000,2018,2000.0,2015.0,3.0,2015.0,388.0,0.0,-71.06253059,42.37497868
203195000,2013,1824.0,2011.0,2.0,2011.0,128.0,0.0,-71.06269259,42.37475468
203203000,2023,2808.0,2021.0,4.0,2021.0,0.0,0.0,-71.06281059,42.37498868
203205000,2022,3333.0,2020.0,4.0,2020.0,0.0,0.0,-71.06277059,42.37511868
203213000,2012,4424.0,2010.0,5.0,2010.0,-90.0,0.0,-71.06153059,42.37542868
203224000,2013,2624.0,2011.0,5.0,2011.0,-26.0,0.0,-71.06200059,42.37472868
203226000,2023,2679.15,2021.0,3.0,2021.0,0.15000000000009095,0.0,-71.06207059,42.37462468
203247000,2023,1755.0,2021.0,2.0,2021.0,0.0,0.0,-71.06205059,42.37504868
203249000,2018,1801.0,2016.0,4.0,2016.0,0.0,0.0,-71.06209959,42.37516468
203268000,2018,1800.0,2016.0,3.0,2016.0,0.0,0.0,-71.06133059,42.37481868
203278000,2018,1716.0,2012.0,4.0,2012.0,360.0,0.0,-71.06177059,42.37421868
203287000,2019,2130.0,2017.0,2.0,2017.0,-30.0,0.0,-71.06192059,42.37438868
203291000,2018,2130.0,2012.0,3.0,2012.0,0.0,0.0,-71.06178259,42.37458068
203292000,2012,1770.0,2010.0,2.0,2010.0,0.0,0.0,-71.06173959,42.37462968
203295000,2013,2250.0,2011.0,3.0,2011.0,-24.0,0.0,-71.06163059,42.37477868
203299000,2022,3827.0,2020.0,5.0,2020.0,0.0,0.0,-71.06146059,42.37500868
203327000,2022,1644.4,2019.0,3.0,2019.0,0.40000000000009095,0.0,-71.06128959,42.37448468
203332000,2022,1653.0,2018.0,3.0,2018.0,-21.0,0.0,-71.06113059,42.37472868
203345020,2018,2529.0,2013.0,3.0,2013.0,36.0,0.0,-71.06051059,42.37380868
203398000,2018,6515.0,2013.0,9.0,2013.0,59.0,0.0,-71.05929059,42.37505868
