PID,DATA_YEAR,LIVING_AREA,YR_REMODELLED,BED_ROOMS,REMODEL_YEAR,living_area_diff,bedrooms_diff,latitude,longitude
200201000,2018,2363.0,2014.0,4.0,2014.0,-10.0,-1.0,-71.06290059,42.37839868
200227000,2018,1790.0,1984.0,3.0,2019.0,-140.0,-1.0,-71.06264259,42.37876868
200584000,2019,1293.0,2017.0,3.0,2017.0,0.0,-1.0,-71.06740349,42.37837815
200585000,2018,1293.0,2016.0,3.0,2016.0,-21.0,-1.0,-71.06742059,42.37845868
200833000,2018,1698.0,2015.0,3.0,2015.0,-12.0,-2.0,-71.06549059,42.37958868
200857000,2018,2171.0,2013.0,3.0,2013.0,281.0,-3.0,-71.06522059,42.37970868
200897000,2022,1464.75,2018.0,2.0,2018.0,-0.25,-1.0,-71.06563059,42.37942868
201005000,2022,1712.0,2020.0,3.0,2020.0,0.0,-1.0,-71.06822059,42.38007868
201008000,2018,2074.0,2015.0,4.0,2015.0,60.0,-2.0,-71.0680906,42.38019868
201310000,2020,1076.0,2018.0,2.0,2018.0,0.0,-1.0,-71.0692106,42.38366868
201494000,2018,952.0,2013.0,2.0,2013.0,0.0,-1.0,-71.06727759,42.38169468
201666000,2019,3974.0,2017.0,5.0,2017.0,280.0,-1.0,-71.06460059,42.38113868
202998000,2018,2136.0,2012.0,3.0,2012.0,0.0,-3.0,-71.05948059,42.37740868
203052000,2013,1896.0,1980.0,3.0,2017.0,-189.0,-2.0,-71.06070059,42.37777868
203123000,2011,2127.0,2009.0,3.0,2009.0,0.0,-1.0,-71.06241059,42.37690868
203192000,2020,2202.0,2007.0,3.0,2021.0,-348.0,-1.0,-71.06258059,42.37491868
203255000,2009,1050.0,2004.0,2.0,2010.0,-448.0,-1.0,-71.06195059,42.37558868
203258000,2023,3948.0,2021.0,4.0,2021.0,-120.0,-1.0,-71.06111859,42.37556268
203379000,2018,1755.0,2014.0,4.0,2014.0,-30.0,-1.0,-71.05963059,42.37500868
203661000,2022,2289.0,2020.0,3.0,2020.0,294.0,-2.0,-71.06243059,42.37406868
203685002,2020,2896.0,2018.0,4.0,2018.0,186.0,-1.0,-71.06305159,42.37447168
203879000,2023,6014.65,2021.0,5.0,2021.0,3367.6499999999996,-1.0,-71.06484059,42.37321868
300002000,2018,2316.0,2014.0,4.0,2014.0,217.0,-1.0,-71.06345059,42.35961767
300112000,2018,2418.0,2015.0,4.0,2015.0,0.0,-2.0,-71.06499059,42.36074867
300119000,2022,3464.6,2019.0,4.0,2019.0,-0.40000000000009095,-1.0,-71.06467059,42.36071867
300224000,2018,1985.0,2012.0,3.0,2012.0,88.0,-1.0,-71.06625059,42.36041867
302004000,2013,2949.0,2001.0,3.0,2018.0,0.0,-1.0,-71.05505859,42.36758067
305932000,2022,2615.65,2019.0,4.0,2019.0,-0.34999999999990905,-1.0,-71.06981059,42.34307867
306021000,2022,2035.75,2020.0,3.0,2020.0,16.75,-1.0,-71.06898059,42.34245867
306932000,2012,4224.0,2010.0,5.0,2010.0,-60.0,-2.0,-71.07206059,42.34301867
306942000,2023,4705.95,2021.0,4.0,2021.0,-0.0500000000001819,-3.0,-71.07142059,42.34247867
306949000,2023,4360.65,2021.0,3.0,2021.0,-0.3500000000003638,-1.0,-71.07096059,42.34216867
400136000,2013,2612.0,2011.0,3.0,2011.0,33.0,-1.0,-71.0734206,42.34477867
400280000,2020,2475.0,2018.0,4.0,2018.0,-1.0,-1.0,-71.07423059,42.34336867
400297000,2018,3899.0,2016.0,4.0,2016.0,0.0,-1.0,-71.0753006,42.34335867
400298000,2013,3899.0,1996.0,3.0,2018.0,0.0,-1.0,-71.0753476,42.34340467
400435000,2012,4012.0,1983.0,4.0,2013.0,40.0,-1.0,-71.0757906,42.34272867
400495000,2018,2658.0,2016.0,4.0,2016.0,-1.0,-1.0,-71.0765906,42.34255867
400523000,2013,3684.0,2009.0,4.0,2014.0,29.0,-1.0,-71.0765806,42.34301867
400538000,2018,2820.0,2012.0,5.0,2012.0,-260.0,-1.0,-71.0759006,42.34233867
400740000,2018,4754.0,2013.0,5.0,2013.0,413.0,-4.0,-71.0782306,42.34477867
400885000,2018,3668.0,2016.0,4.0,2016.0,-129.0,-1.0,-71.0814906,42.34455867
401685000,2022,2944.0,2018.0,3.0,2018.0,0.0,-1.0,-71.0878906,42.34149867
402391000,2020,5194.0,2018.0,3.0,2018.0,-921.0,-1.0,-71.0820906,42.34352867
402448000,2011,4126.0,1985.0,5.0,2012.0,-216.0,-1.0,-71.0802706,42.34268867
402540000,2018,2711.0,2013.0,2.0,2013.0,-214.0,-1.0,-71.0817006,42.34171867
402541000,2020,2896.0,2018.0,2.0,2018.0,0.0,-4.0,-71.0817506,42.34175867
402551000,2018,2552.0,2016.0,3.0,2016.0,-46.0,-1.0,-71.0799406,42.34030867
402552000,2013,1938.0,1968.0,2.0,2018.0,-456.0,-2.0,-71.0799906,42.34033867
402714000,2018,3944.0,2014.0,3.0,2014.0,193.0,-1.0,-71.0780406,42.34136867
402716000,2012,4127.0,2010.0,4.0,2010.0,-81.0,-2.0,-71.0779606,42.34128867
402740000,2013,3715.0,1987.0,4.0,2018.0,-246.0,-2.0,-71.0777806,42.34171867
402782000,2012,3225.0,2010.0,3.0,2010.0,-14.0,-1.0,-71.0776306,42.34217867
402812000,2020,2648.0,2018.0,3.0,2018.0,-65.0,-1.0,-71.0770406,42.34207867
402830000,2013,2902.0,2004.0,3.0,2017.0,100.0,-1.0,-71.0777706,42.34283867
402850000,2023,4172.1,2021.0,4.0,2021.0,0.1000000000003638,-2.0,-71.0772106,42.34270867
402859000,2019,5144.0,2017.0,3.0,2017.0,125.0,-3.0,-71.0767806,42.34226867
500216000,2013,2356.0,2004.0,3.0,2018.0,103.0,-1.0,-71.06788059,42.34875867
500960000,2013,1712.0,1975.0,2.0,2016.0,0.0,-1.0,-71.07196159,42.34629267
500986000,2020,3203.0,2016.0,3.0,2021.0,0.0,-1.0,-71.07231059,42.34644867
501016000,2019,2454.0,2017.0,3.0,2017.0,0.0,-1.0,-71.07189059,42.34725867
501493002,2018,1560.0,2013.0,2.0,2013.0,60.0,-1.0,-71.06759059,42.35712867
501546000,2018,4644.0,2013.0,4.0,2013.0,-381.0,-2.0,-71.06913059,42.35779867
501673000,2018,2808.0,2012.0,5.0,2012.0,-603.0,-1.0,-71.06674459,42.35877467
501676000,2022,2366.1,2018.0,3.0,2018.0,374.0999999999999,-2.0,-71.06597059,42.35876867
501719000,2013,7279.0,1988.0,4.0,2017.0,362.0,-2.0,-71.06919059,42.35867867
501727000,2018,5598.0,2014.0,3.0,2014.0,-206.0,-2.0,-71.06902059,42.35814867
501749000,2013,2540.0,2011.0,4.0,2011.0,86.0,-1.0,-71.07014059,42.35871867
501886000,2018,2916.0,2016.0,4.0,2016.0,228.0,-1.0,-71.06518959,42.35923167
502342000,2013,4640.0,1992.0,4.0,2017.0,0.0,-1.0,-71.07149059,42.35704867
502343000,2018,3348.0,2017.0,3.0,2017.0,0.0,-1.0,-71.07142059,42.35706867
502372000,2013,2267.0,1985.0,3.0,2018.0,0.0,-1.0,-71.07138059,42.35745867
502380000,2018,2576.0,2016.0,3.0,2016.0,0.0,-1.0,-71.07069059,42.35741867
502520000,2018,7465.0,2015.0,4.0,2015.0,0.0,-2.0,-71.07245059,42.35721867
502908000,2022,4788.75,2021.0,4.0,2021.0,-0.25,-1.0,-71.0773606,42.35298867
502912000,2018,4803.0,2016.0,4.0,2016.0,-156.0,-2.0,-71.0771306,42.35305867
503330000,2018,4683.0,2013.0,4.0,2013.0,242.0,-3.0,-71.0816906,42.35229867
503410000,2018,4359.0,2013.0,4.0,2013.0,4.0,-1.0,-71.0846506,42.35103867
503423000,2018,5651.0,2014.0,5.0,2014.0,743.0,-3.0,-71.0837406,42.35127867
503424000,2018,5089.0,2013.0,5.0,2013.0,583.0,-1.0,-71.0836606,42.35130867
503527000,2018,5974.0,2015.0,5.0,2015.0,-63.0,-1.0,-71.0854706,42.35140867
503556000,2010,4610.0,2003.0,3.0,2011.0,193.0,-3.0,-71.0855206,42.35081867
503843000,2018,4085.0,2013.0,5.0,2013.0,-355.0,-2.0,-71.0898506,42.34970867
503862000,2020,4009.0,2018.0,2.0,2018.0,-320.0,-1.0,-71.0903206,42.34995867
601535000,2018,1462.0,2016.0,3.0,2016.0,0.0,-1.0,-71.04813059,42.33925867
603080000,2018,3041.0,2016.0,6.0,2016.0,0.0,-2.0,-71.04016058,42.33767867
603587000,2011,4548.0,2009.0,7.0,2009.0,1095.0,-1.0,-71.03362058,42.33718867
604072000,2013,2332.0,2001.0,3.0,2018.0,0.0,-1.0,-71.03268758,42.33301867
604212000,2018,2809.0,2014.0,4.0,2014.0,-170.0,-2.0,-71.03104058,42.33473867
604213001,2013,4234.0,2011.0,6.0,2011.0,-208.0,-1.0,-71.03084558,42.33472267
700188000,2013,3465.0,1970.0,6.0,2018.0,0.0,-3.0,-71.05580059,42.33174867
700554000,2018,1333.0,2014.0,2.0,2014.0,143.0,-1.0,-71.05330059,42.33057867
700631000,2013,1934.0,1993.0,3.0,2018.0,-178.0,-1.0,-71.05487059,42.33015867
700698000,2020,3135.0,2016.0,8.0,2016.0,165.0,-2.0,-71.05645059,42.32890867
701004000,2023,2610.95,2021.0,3.0,2021.0,627.9499999999998,-1.0,-71.04546059,42.33375867
701085000,2022,1705.4,2020.0,4.0,2020.0,179.4000000000001,-1.0,-71.04764059,42.33406867
701094000,2018,1962.0,2015.0,4.0,2015.0,126.0,-1.0,-71.04763059,42.33336867
701098000,2013,1944.0,2010.0,3.0,2010.0,0.0,-1.0,-71.04761059,42.33311867
701216000,2019,1102.0,2017.0,2.0,2017.0,0.0,-1.0,-71.04920059,42.33283867
702161000,2020,2527.0,2018.0,4.0,2018.0,162.0,-2.0,-71.03791058,42.33212867
702916000,2020,3528.0,2015.0,9.0,2015.0,54.0,-2.0,-71.05894059,42.31948867
703568000,2011,3957.0,1970.0,9.0,2012.0,0.0,-2.0,-71.06161059,42.32127867
800637000,2022,1518.0,2020.0,4.0,2020.0,0.0,-1.0,-71.07334059,42.32444867
801145000,2018,0.0,2015.0,7.0,2015.0,-4650.0,-2.0,-71.06818059,42.33921867
903223000,2020,4228.0,2018.0,5.0,2018.0,65.0,-2.0,-71.0874606,42.32889867
903529000,2020,4220.0,2019.0,6.0,2019.0,0.0,-2.0,-71.0920106,42.32974867
903542000,2013,2065.0,1999.0,2.0,2018.0,-334.0,-2.0,-71.0920506,42.32916867
903676000,2019,3362.0,2018.0,5.0,2018.0,0.0,-1.0,-71.0912606,42.32760867
903730000,2018,2952.0,2015.0,8.0,2015.0,0.0,-1.0,-71.0901056,42.32681967
1001115010,2018,3640.0,2015.0,4.0,2015.0,0.0,-3.0,-71.1004256,42.32963167
1001883000,2018,3596.0,2012.0,8.0,2012.0,-99.0,-1.0,-71.1054306,42.32503867
1001890000,2022,1897.2,2019.0,4.0,2019.0,203.20000000000005,-1.0,-71.1054006,42.32463867
1001962000,2018,1524.0,2012.0,5.0,2012.0,-140.0,-1.0,-71.1064706,42.32381867
1100199000,2013,4146.0,2010.0,6.0,2010.0,-291.0,-1.0,-71.0920466,42.32397667
1102388000,2023,2977.4,2021.0,4.0,2021.0,0.40000000000009095,-1.0,-71.1001406,42.31134866
1102391000,2013,5834.0,2011.0,7.0,2011.0,0.0,-1.0,-71.1007106,42.31162866
1102568000,2012,796.0,1996.0,2.0,2013.0,-491.0,-1.0,-71.1063246,42.30894566
1103274000,2023,2595.7,2021.0,5.0,2021.0,-10.300000000000182,-1.0,-71.11414061,42.30472066
1103521000,2018,1064.0,2003.0,2.0,2019.0,-580.0,-1.0,-71.11838061,42.30564866
1200255000,2018,3443.0,2010.0,7.0,2010.0,0.0,-1.0,-71.0804806,42.32340867
1200969000,2018,3517.0,2016.0,9.0,2016.0,0.0,-2.0,-71.0812106,42.31778866
1203088000,2012,4815.0,2010.0,9.0,2010.0,0.0,-3.0,-71.0917406,42.31077866
1203391000,2018,3668.0,2016.0,8.0,2016.0,0.0,-1.0,-71.0895906,42.31737866
1301245000,2022,2313.4,2020.0,4.0,2020.0,0.40000000000009095,-1.0,-71.06889659,42.31651766
1301295000,2013,4661.0,2010.0,5.0,2010.0,-109.0,-2.0,-71.06767059,42.31673866
1301547000,2020,4217.0,2018.0,6.0,2018.0,16.0,-1.0,-71.06212059,42.31278866
1301571000,2022,2068.0,2019.0,3.0,2019.0,0.0,-2.0,-71.06032059,42.31143866
1301841000,2018,2706.0,2005.0,5.0,2019.0,0.0,-1.0,-71.06040059,42.31618867
1302321000,2023,1592.0,2021.0,2.0,2021.0,0.0,-1.0,-71.04629058,42.30935866
1302482000,2022,3457.4,2013.0,6.0,2013.0,0.40000000000009095,-1.0,-71.04972058,42.30877866
1302593000,2018,2525.0,2016.0,3.0,2016.0,281.0,-2.0,-71.04746058,42.31142866
1302653000,2020,2013.0,2018.0,4.0,2018.0,0.0,-1.0,-71.05344059,42.31331866
1400237000,2022,4166.2,2020.0,3.0,2020.0,0.1999999999998181,-4.0,-71.07830059,42.31304866
1401126000,2018,2464.0,2013.0,6.0,2013.0,52.0,-1.0,-71.07516059,42.30463866
1401577000,2023,2924.0,2020.0,5.0,2020.0,0.0,-1.0,-71.07791059,42.30057866
1401952000,2023,4360.0,2020.0,8.0,2020.0,0.0,-1.0,-71.0848806,42.29602866
1402293000,2023,2769.6,2021.0,4.0,2021.0,129.5999999999999,-2.0,-71.07950059,42.29439866
1402526000,2020,4008.0,2018.0,9.0,2018.0,-72.0,-1.0,-71.0838106,42.30075866
1402549000,2018,3233.0,2011.0,7.0,2011.0,-160.0,-1.0,-71.0826406,42.29982866
1405066000,2022,2707.4,2020.0,7.0,2020.0,0.40000000000009095,-1.0,-71.0958606,42.28126866
1501686000,2020,3657.0,2018.0,8.0,2018.0,0.0,-2.0,-71.06492059,42.30642866
1501779000,2018,1710.0,2012.0,3.0,2012.0,12.0,-2.0,-71.06694059,42.30787866
1502136000,2012,462.0,2010.0,1.0,2010.0,-1989.0,-6.0,-71.07021059,42.30666866
1502326000,2020,1816.0,2018.0,5.0,2018.0,3.0,-1.0,-71.07065059,42.30668866
1502962000,2019,3394.0,2015.0,7.0,2015.0,32.0,-1.0,-71.06819059,42.31069866
1600424000,2012,3558.0,2010.0,6.0,2010.0,0.0,-3.0,-71.05430059,42.29398866
1600929001,2022,3148.0,2020.0,5.0,2020.0,4.0,-3.0,-71.06116059,42.29529866
1601157000,2018,4498.0,2015.0,8.0,2015.0,0.0,-1.0,-71.06169059,42.29221866
1601207000,2012,3390.0,2010.0,8.0,2010.0,0.0,-1.0,-71.06238059,42.29511866
1601428000,2023,2977.2,2021.0,5.0,2021.0,0.1999999999998181,-1.0,-71.06643059,42.28960866
1601693000,2018,2474.0,2012.0,5.0,2012.0,288.0,-1.0,-71.06105059,42.29004866
1601697000,2018,2135.0,2016.0,4.0,2016.0,0.0,-1.0,-71.06160059,42.28991866
1602444000,2018,1840.0,2012.0,2.0,2012.0,-92.0,-2.0,-71.04462058,42.28685866
1602622000,2018,2194.0,2012.0,4.0,2012.0,119.0,-3.0,-71.04120058,42.28907866
1604115000,2022,3206.0,2019.0,4.0,2019.0,804.0,-1.0,-71.04868058,42.28507866
1604416000,2013,1420.0,1995.0,3.0,2017.0,-640.0,-1.0,-71.05210058,42.27946866
1604481000,2018,2288.0,2012.0,4.0,2012.0,0.0,-1.0,-71.05050958,42.28085866
1604655000,2020,1856.0,2018.0,4.0,2018.0,0.0,-1.0,-71.05317058,42.28087866
1604891000,2013,3447.0,1997.0,6.0,2018.0,0.0,-2.0,-71.06555059,42.28033866
1605373000,2022,3507.0,2019.0,4.0,2019.0,840.0,-1.0,-71.06161059,42.27779866
1700457000,2022,3870.4,2018.0,7.0,2018.0,417.4000000000001,-1.0,-71.07421059,42.29481866
1700536000,2019,2223.0,2017.0,4.0,2017.0,-344.0,-1.0,-71.07380059,42.29243866
1701623000,2018,1972.0,2014.0,4.0,2014.0,0.0,-1.0,-71.07988059,42.28631866
1701653000,2020,5023.0,2018.0,7.0,2018.0,1214.0,-2.0,-71.08285059,42.28381866
1701922000,2013,1477.0,2011.0,3.0,2011.0,0.0,-1.0,-71.07765059,42.28491866
1702754000,2018,2294.0,2011.0,5.0,2011.0,2294.0,-1.0,-71.07612059,42.28322866
1703461000,2019,2074.0,2017.0,3.0,2017.0,232.0,-1.0,-71.07648059,42.27712866
1703749000,2020,3559.0,2018.0,4.0,2018.0,67.0,-2.0,-71.07037559,42.27362666
1703855000,2018,3176.0,2016.0,8.0,2016.0,0.0,-1.0,-71.07605059,42.27197866
1704019000,2019,1661.0,2012.0,4.0,2012.0,136.0,-1.0,-71.07295059,42.27406866
1704115000,2023,2044.6,2020.0,4.0,2020.0,-0.40000000000009095,-1.0,-71.06928059,42.27585866
1704916000,2023,5044.8,2021.0,9.0,2021.0,-0.1999999999998181,-1.0,-71.06720059,42.28680866
1800386000,2019,1584.0,2017.0,4.0,2017.0,0.0,-1.0,-71.07843059,42.27380866
1800493000,2022,2961.0,2019.0,7.0,2019.0,0.0,-2.0,-71.08248059,42.27826866
1802080000,2020,3178.0,1983.0,5.0,2021.0,0.40000000000009095,-3.0,-71.1041006,42.26957865
1802881000,2023,2539.6,2021.0,4.0,2021.0,-16.40000000000009,-1.0,-71.1012506,42.27610866
1806591000,2018,1216.0,2015.0,3.0,2015.0,0.0,-1.0,-71.1075206,42.28558866
1807988000,2020,3416.0,2018.0,6.0,2018.0,0.0,-1.0,-71.12148761,42.26502665
1811985008,2018,1416.0,2013.0,3.0,2013.0,0.0,-1.0,-71.13595061,42.25027865
1812502000,2018,2599.0,2015.0,4.0,2015.0,0.0,-1.0,-71.13926061,42.24331865
1812559000,2013,1500.0,2009.0,3.0,2014.0,0.0,-1.0,-71.13692061,42.24219865
1900305000,2022,3794.4,2019.0,5.0,2019.0,29.40000000000009,-1.0,-71.1097306,42.31915866
1900428000,2020,2030.0,2018.0,3.0,2018.0,-832.0,-2.0,-71.1063306,42.31425866
1901345000,2018,4891.0,2015.0,5.0,2015.0,391.0,-1.0,-71.1112806,42.30955866
1901924000,2022,3475.8,2020.0,5.0,2020.0,-0.1999999999998181,-1.0,-71.11583061,42.31370866
1901934000,2019,2264.0,2017.0,4.0,2017.0,0.0,-1.0,-71.11480061,42.31304866
1901939000,2011,4196.0,2009.0,4.0,2009.0,0.0,-1.0,-71.11540061,42.31400866
1902349019,2019,1924.0,2017.0,3.0,2017.0,0.0,-1.0,-71.12845061,42.30927866
1902418000,2018,1795.0,2014.0,3.0,2014.0,0.0,-1.0,-71.12286061,42.30979866
1902505002,2022,6919.0,2019.0,7.0,2019.0,-963.0,-2.0,-71.12543061,42.30599866
1902665000,2023,2610.5,2021.0,5.0,2021.0,0.5,-1.0,-71.12585061,42.30524866
1902709000,2020,3284.0,2018.0,3.0,2018.0,1696.0,-1.0,-71.12893061,42.30436866
1903715000,2018,2418.0,2014.0,5.0,2014.0,128.0,-1.0,-71.12148061,42.28436866
1903769000,2018,3948.0,2003.0,6.0,2019.0,0.0,-3.0,-71.12361061,42.28286866
1904832000,2013,1446.0,2011.0,2.0,2011.0,60.0,-1.0,-71.11598061,42.29331866
2000439000,2013,2419.0,1975.0,4.0,2018.0,0.0,-1.0,-71.13622061,42.28231866
2000558000,2018,1736.0,2013.0,3.0,2013.0,135.0,-1.0,-71.13735061,42.28018866
2000952000,2023,1926.0,2021.0,4.0,2021.0,-146.0,-1.0,-71.14147061,42.28210866
2001506000,2023,2214.4,2021.0,4.0,2021.0,0.40000000000009095,-1.0,-71.14502062,42.28448866
2001679000,2019,2459.0,2017.0,3.0,2017.0,0.0,-1.0,-71.15240062,42.28341866
2001982000,2013,2036.0,1990.0,3.0,2017.0,108.0,-1.0,-71.14742062,42.28021866
2002601000,2023,1872.0,2021.0,3.0,2021.0,312.0,-1.0,-71.14707061,42.27482865
2003485000,2020,2048.0,2005.0,3.0,2021.0,0.0,-1.0,-71.15397062,42.27706865
2003891000,2018,2801.0,2014.0,4.0,2014.0,402.0,-1.0,-71.14424892,42.29906689
2005185000,2020,3703.0,1980.0,3.0,2021.0,-152.0,-1.0,-71.13076061,42.29326866
2005497000,2013,2560.0,1996.0,3.0,2018.0,0.0,-1.0,-71.13116061,42.28863866
2005651000,2011,1646.0,2009.0,3.0,2009.0,82.0,-1.0,-71.13930061,42.28696866
2006299000,2018,1862.0,2013.0,4.0,2013.0,289.0,-1.0,-71.15600062,42.29008866
2012122000,2013,1469.0,2002.0,3.0,2018.0,0.0,-1.0,-71.15197062,42.26240865
2012258000,2022,1008.0,2019.0,2.0,2019.0,-718.0,-2.0,-71.15089062,42.26451865
2100981000,2018,2204.0,2012.0,6.0,2012.0,184.0,-1.0,-71.13443061,42.35011867
2201796000,2022,1942.0,2020.0,4.0,2020.0,0.0,-2.0,-71.13707062,42.35575867
2202562000,2018,1369.0,2016.0,3.0,2016.0,0.0,-2.0,-71.15095062,42.35472867
2203501000,2013,3091.0,2010.0,4.0,2017.0,-387.0,-3.0,-71.16856063,42.35380867
2203770000,2023,4868.8,2021.0,10.0,2021.0,-0.1999999999998181,-1.0,-71.16955063,42.34995867
2204565026,2018,1588.0,2013.0,2.0,2013.0,594.0,-1.0,-71.17053063,42.34696867
